site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483437	18483446	C10_C2H2_3	6.45803	+	72	divergent	transcript	-	18482622	18485461	query_1	2099	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483452	18483461	C10_C2H2_3	6.45803	+	87	divergent	transcript	-	18482622	18485461	query_1	2099	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483368	18483377	C10_C2H2_3	6.45803	+	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	18	convergent	transcript	-	18482622	18485461	query_1	2089	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483383	18483392	C10_C2H2_3	6.45803	+	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	3	convergent	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483437	18483446	C10_C2H2_3	6.45803	+	36	divergent	transcript	-	18482622	18485461	query_1	2063	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483452	18483461	C10_C2H2_3	6.45803	+	51	divergent	transcript	-	18482622	18485461	query_1	2063	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483488	18483497	C10_C2H2_3	12.44156	+	87	divergent	transcript	-	18482622	18485461	query_1	2063	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483437	18483446	C10_C2H2_3	6.45803	+	chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	54	convergent	transcript	-	18482622	18485461	query_1	2020	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483452	18483461	C10_C2H2_3	6.45803	+	chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	39	convergent	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483488	18483497	C10_C2H2_3	12.44156	+	chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	3	convergent	transcript	-	18482622	18485461	query_1	1969	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483506	18483515	C10_C2H2_3	6.45803	+	0	divergent	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483545	18483554	C10_C2H2_3	6.45803	+	39	divergent	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483560	18483569	C10_C2H2_3	12.44156	+	54	divergent	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483602	18483611	C10_C2H2_3	6.45803	+	96	divergent	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483617	18483626	C10_C2H2_3	12.44156	+	chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	87	convergent	transcript	-	18482622	18485461	query_1	1840	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483638	18483647	C10_C2H2_3	6.45803	+	chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	66	convergent	transcript	-	18482622	18485461	query_1	1819	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483653	18483662	C10_C2H2_3	6.45803	+	chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	51	convergent	transcript	-	18482622	18485461	query_1	1804	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483674	18483683	C10_C2H2_3	12.44156	+	chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	30	convergent	transcript	-	18482622	18485461	query_1	1783	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483701	18483710	C10_C2H2_3	12.44156	+	chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	3	convergent	transcript	-	18482622	18485461	query_1	1756	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483755	18483764	C10_C2H2_3	12.44156	+	36	divergent	transcript	-	18482622	18485461	query_1	1745	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483782	18483791	C10_C2H2_3	6.45803	+	63	divergent	transcript	-	18482622	18485461	query_1	1745	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483755	18483764	C10_C2H2_3	12.44156	+	chr2	18483815	18483821	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	51	convergent	transcript	-	18482622	18485461	query_1	1702	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483782	18483791	C10_C2H2_3	6.45803	+	chr2	18483815	18483821	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	24	convergent	transcript	-	18482622	18485461	query_1	1675	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483815	18483821	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483833	18483842	C10_C2H2_3	6.45803	+	12	divergent	transcript	-	18482622	18485461	query_1	1643	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483815	18483821	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483854	18483863	C10_C2H2_3	12.44156	+	33	divergent	transcript	-	18482622	18485461	query_1	1643	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483194	18483203	C10_C2H2_3	6.45803	+	chr2	18483272	18483278	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	69	convergent	transcript	-	18482622	18485461	query_1	2263	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483215	18483224	C10_C2H2_3	6.45803	+	chr2	18483272	18483278	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	48	convergent	transcript	-	18482622	18485461	query_1	2242	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483236	18483245	C10_C2H2_3	12.44156	+	chr2	18483272	18483278	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	27	convergent	transcript	-	18482622	18485461	query_1	2221	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483236	18483245	C10_C2H2_3	12.44156	+	chr2	18483326	18483332	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	81	convergent	transcript	-	18482622	18485461	query_1	2221	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483272	18483278	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	6	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483326	18483332	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	60	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483362	18483368	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	96	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483272	18483278	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483311	18483320	C10_C2H2_3	6.45803	+	33	divergent	transcript	-	18482622	18485461	query_1	2186	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483272	18483278	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483332	18483341	C10_C2H2_3	6.45803	+	54	divergent	transcript	-	18482622	18485461	query_1	2186	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483272	18483278	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483347	18483356	C10_C2H2_3	6.45803	+	69	divergent	transcript	-	18482622	18485461	query_1	2186	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483272	18483278	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483368	18483377	C10_C2H2_3	6.45803	+	90	divergent	transcript	-	18482622	18485461	query_1	2186	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483311	18483320	C10_C2H2_3	6.45803	+	chr2	18483326	18483332	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	6	convergent	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483311	18483320	C10_C2H2_3	6.45803	+	chr2	18483362	18483368	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	42	convergent	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483311	18483320	C10_C2H2_3	6.45803	+	chr2	18483398	18483404	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	78	convergent	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483326	18483332	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483332	18483341	C10_C2H2_3	6.45803	+	0	divergent	transcript	-	18482622	18485461	query_1	2132	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483326	18483332	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483347	18483356	C10_C2H2_3	6.45803	+	15	divergent	transcript	-	18482622	18485461	query_1	2132	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483326	18483332	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483368	18483377	C10_C2H2_3	6.45803	+	36	divergent	transcript	-	18482622	18485461	query_1	2132	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483326	18483332	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483383	18483392	C10_C2H2_3	6.45803	+	51	divergent	transcript	-	18482622	18485461	query_1	2132	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483332	18483341	C10_C2H2_3	6.45803	+	chr2	18483362	18483368	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	21	convergent	transcript	-	18482622	18485461	query_1	2125	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483332	18483341	C10_C2H2_3	6.45803	+	chr2	18483398	18483404	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	57	convergent	transcript	-	18482622	18485461	query_1	2125	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483332	18483341	C10_C2H2_3	6.45803	+	chr2	18483422	18483428	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	81	convergent	transcript	-	18482622	18485461	query_1	2125	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483347	18483356	C10_C2H2_3	6.45803	+	chr2	18483362	18483368	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	6	convergent	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483347	18483356	C10_C2H2_3	6.45803	+	chr2	18483398	18483404	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	42	convergent	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483347	18483356	C10_C2H2_3	6.45803	+	chr2	18483422	18483428	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	66	convergent	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483362	18483368	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483368	18483377	C10_C2H2_3	6.45803	+	0	divergent	transcript	-	18482622	18485461	query_1	2096	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483362	18483368	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483383	18483392	C10_C2H2_3	6.45803	+	15	divergent	transcript	-	18482622	18485461	query_1	2096	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483362	18483368	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483437	18483446	C10_C2H2_3	6.45803	+	69	divergent	transcript	-	18482622	18485461	query_1	2096	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483362	18483368	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483452	18483461	C10_C2H2_3	6.45803	+	84	divergent	transcript	-	18482622	18485461	query_1	2096	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483368	18483377	C10_C2H2_3	6.45803	+	chr2	18483398	18483404	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	21	convergent	transcript	-	18482622	18485461	query_1	2089	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483368	18483377	C10_C2H2_3	6.45803	+	chr2	18483422	18483428	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	45	convergent	transcript	-	18482622	18485461	query_1	2089	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483383	18483392	C10_C2H2_3	6.45803	+	chr2	18483398	18483404	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	6	convergent	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483383	18483392	C10_C2H2_3	6.45803	+	chr2	18483422	18483428	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	30	convergent	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483398	18483404	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483437	18483446	C10_C2H2_3	6.45803	+	33	divergent	transcript	-	18482622	18485461	query_1	2060	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483398	18483404	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483452	18483461	C10_C2H2_3	6.45803	+	48	divergent	transcript	-	18482622	18485461	query_1	2060	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483398	18483404	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483488	18483497	C10_C2H2_3	12.44156	+	84	divergent	transcript	-	18482622	18485461	query_1	2060	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483422	18483428	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483437	18483446	C10_C2H2_3	6.45803	+	9	divergent	transcript	-	18482622	18485461	query_1	2036	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483422	18483428	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483452	18483461	C10_C2H2_3	6.45803	+	24	divergent	transcript	-	18482622	18485461	query_1	2036	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483422	18483428	C1_AP2EREBP_15-C10_AP2EREBP_51-C13_AP2EREBP_23-C2_AP2EREBP_45-C3_AP2EREBP_42-C4_AP2EREBP_41-C5_AP2EREBP_48-C6_AP2EREBP_53-C9_AP2EREBP_29	8.31536	-	chr2	18483488	18483497	C10_C2H2_3	12.44156	+	60	divergent	transcript	-	18482622	18485461	query_1	2036	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
