TFBS_chr	TFBS_start	TFBS_end	kmer_motif_name	geneId	distanceToTSS	distanceToTSS (log10)	TFBS_name	TFBS_score	TFBS_strand	peak_chr	peak_start	peak_end	peak_cluster	HS_score	CK_score	HS_bound	CK_bound	HS_CK_log2fc	kmer_family
chr2	1886810	1886816	C11_AP2EREBP_16-C13_AP2EREBP_44-C2_AP2EREBP_179-C3_AP2EREBP_157-C4_AP2EREBP_128-C6_AP2EREBP_211-C7_AP2EREBP_14-C9_AP2EREBP_98	Mp2g01610	-5119	-0.786680453196649	_C11_AP2EREBP_16-C13_AP2EREBP_44-C2_AP2EREBP_179-C3_AP2EREBP_157-C4_AP2EREBP_128-C6_AP2EREBP_211-C7_AP2EREBP_14-C9_AP2EREBP_98	8.41279	+	chr2	1886763	1887381	C1	61.17398	50.55388	1	1	0.26663	AP2EREBP
chr2	1886810	1886817	C2_LOBAS2_23	Mp2g01610	-5118	-0.78660947264866	_C2_LOBAS2_23	3.79767	-	chr2	1886763	1887381	C1	61.17398	50.55388	1	1	0.26663	LOBAS2
chr2	1886810	1886817	C2_NAC_61-C6_NAC_77	Mp2g01610	-5118	-0.78660947264866	_C2_NAC_61-C6_NAC_77	3.79767	-	chr2	1886763	1887381	C1	61.17398	50.55388	1	1	0.26663	NAC
chr2	1886810	1886817	C4_WRKY_15	Mp2g01610	-5118	-0.78660947264866	_C4_WRKY_15	3.79767	+	chr2	1886763	1887381	C1	61.17398	50.55388	1	1	0.26663	WRKY
chr2	1886811	1886817	C10_LOBAS2_17-C2_LOBAS2_26-C4_LOBAS2_13-C5_LOBAS2_5-C6_LOBAS2_19-C9_LOBAS2_18	Mp2g01610	-5118	-0.78660947264866	_C10_LOBAS2_17-C2_LOBAS2_26-C4_LOBAS2_13-C5_LOBAS2_5-C6_LOBAS2_19-C9_LOBAS2_18	8.41279	-	chr2	1886763	1887381	C1	61.17398	50.55388	1	1	0.26663	LOBAS2
chr2	1886811	1886818	C4_HSF_5-C5_HSF_1-C6_HSF_7	Mp2g01610	-5117	-0.786538480497802	_C4_HSF_5-C5_HSF_1-C6_HSF_7	3.79767	-	chr2	1886763	1887381	C1	61.17398	50.55388	1	1	0.26663	HSF
chr2	1886823	1886830	C4_BBRBPC_5	Mp2g01610	-5105	-0.785685668280901	_C4_BBRBPC_5	3.67017	-	chr2	1886763	1887381	C1	75.79763	76.39171	1	1	-0.01101	BBRBPC
chr2	1886839	1886845	C2_C2H2_20	Mp2g01610	-5090	-0.784617292632875	_C2_C2H2_20	8.28529	+	chr2	1886763	1887381	C1	129.03169	135.91935	1	1	-0.07404	C2H2
chr2	1886841	1886848	C4_BBRBPC_4	Mp2g01610	-5087	-0.784403301753008	_C4_BBRBPC_4	3.79767	-	chr2	1886763	1887381	C1	129.45709	138.41385	1	1	-0.09526	BBRBPC
chr2	1886842	1886850	C3_NLP_12	Mp2g01610	-5085	-0.784260582566084	_C3_NLP_12	5.2423	-	chr2	1886763	1887381	C1	129.45709	142.13124	1	1	-0.13302	NLP
chr2	1886846	1886853	C6_bZIP_43	Mp2g01610	-5082	-0.784046415808113	_C6_bZIP_43	3.79767	-	chr2	1886763	1887381	C1	129.45709	144.18887	1	1	-0.1535	bZIP
chr2	1886850	1886857	C2_C2C2gata_5-C4_C2C2gata_6-C9_C2C2gata_3	Mp2g01610	-5078	-0.783760695743924	_C2_C2C2gata_5-C4_C2C2gata_6-C9_C2C2gata_3	3.79767	-	chr2	1886763	1887381	C1	131.39004	144.39129	1	1	-0.13441	C2C2gata
chr2	1886851	1886858	C4_C2C2YABBY_6	Mp2g01610	-5077	-0.783689236347316	_C4_C2C2YABBY_6	3.67017	+	chr2	1886763	1887381	C1	131.39004	144.39129	1	1	-0.13441	C2C2YABBY
chr2	1886851	1886858	C6_C2C2gata_20	Mp2g01610	-5077	-0.783689236347316	_C6_C2C2gata_20	3.67017	+	chr2	1886763	1887381	C1	131.39004	144.39129	1	1	-0.13441	C2C2gata
chr2	1886852	1886858	C2_AP2EREBP_74-C5_AP2EREBP_31-C6_AP2EREBP_93-C9_AP2EREBP_44	Mp2g01610	-5077	-0.783689236347316	_C2_AP2EREBP_74-C5_AP2EREBP_31-C6_AP2EREBP_93-C9_AP2EREBP_44	8.28529	+	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	AP2EREBP
chr2	1886852	1886859	C4_ND_7	Mp2g01610	-5076	-0.783617765190749	_C4_ND_7	3.67017	-	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	ND
chr2	1886857	1886863	C11_C2H2_3-C2_C2H2_8-C6_C2H2_12-C9_C2H2_4	Mp2g01610	-5072	-0.783331762887424	_C11_C2H2_3-C2_C2H2_8-C6_C2H2_12-C9_C2H2_4	8.28529	+	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	C2H2
chr2	1886857	1886864	C2_MYB_38-C6_MYB_40	Mp2g01610	-5071	-0.783260232872949	_C2_MYB_38-C6_MYB_40	3.79767	-	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	MYB
chr2	1886857	1886864	C6_bZIP_43	Mp2g01610	-5071	-0.783260232872949	_C6_bZIP_43	3.79767	+	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	bZIP
chr2	1886858	1886864	C11_AP2EREBP_16-C13_AP2EREBP_44-C2_AP2EREBP_179-C3_AP2EREBP_157-C4_AP2EREBP_128-C6_AP2EREBP_211-C7_AP2EREBP_14-C9_AP2EREBP_98	Mp2g01610	-5071	-0.783260232872949	_C11_AP2EREBP_16-C13_AP2EREBP_44-C2_AP2EREBP_179-C3_AP2EREBP_157-C4_AP2EREBP_128-C6_AP2EREBP_211-C7_AP2EREBP_14-C9_AP2EREBP_98	8.41279	+	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	AP2EREBP
chr2	1886858	1886865	C2_LOBAS2_23	Mp2g01610	-5070	-0.783188691075258	_C2_LOBAS2_23	3.79767	-	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	LOBAS2
chr2	1886858	1886865	C2_NAC_61-C6_NAC_77	Mp2g01610	-5070	-0.783188691075258	_C2_NAC_61-C6_NAC_77	3.79767	-	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	NAC
chr2	1886858	1886865	C4_WRKY_15	Mp2g01610	-5070	-0.783188691075258	_C4_WRKY_15	3.79767	+	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	WRKY
chr2	1886859	1886865	C10_LOBAS2_17-C2_LOBAS2_26-C4_LOBAS2_13-C5_LOBAS2_5-C6_LOBAS2_19-C9_LOBAS2_18	Mp2g01610	-5070	-0.783188691075258	_C10_LOBAS2_17-C2_LOBAS2_26-C4_LOBAS2_13-C5_LOBAS2_5-C6_LOBAS2_19-C9_LOBAS2_18	8.41279	-	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	LOBAS2
chr2	1886859	1886866	C4_HSF_5-C5_HSF_1-C6_HSF_7	Mp2g01610	-5069	-0.783117137490467	_C4_HSF_5-C5_HSF_1-C6_HSF_7	3.79767	-	chr2	1886763	1887381	C1	134.53325	144.39129	1	1	-0.10075	HSF
chr2	1886892	1886899	C4_BBRBPC_5	Mp2g01610	-5036	-0.780749231103552	_C4_BBRBPC_5	3.67017	+	chr2	1886763	1887381	C1	114.87492	111.69831	1	1	0.03984	BBRBPC
chr2	1886892	1886899	C6_C2C2gata_20	Mp2g01610	-5036	-0.780749231103552	_C6_C2C2gata_20	3.67017	+	chr2	1886763	1887381	C1	114.87492	111.69831	1	1	0.03984	C2C2gata
chr2	1886893	1886900	C10_HSF_5	Mp2g01610	-5035	-0.780677274433368	_C10_HSF_5	3.79767	-	chr2	1886763	1887381	C1	123.68794	119.00702	1	1	0.05486	HSF
chr2	1886893	1886900	C2_AP2EREBP_115	Mp2g01610	-5035	-0.780677274433368	_C2_AP2EREBP_115	3.79767	-	chr2	1886763	1887381	C1	123.68794	119.00702	1	1	0.05486	AP2EREBP
chr2	1886893	1886900	C2_BBRBPC_19-C6_BBRBPC_21	Mp2g01610	-5035	-0.780677274433368	_C2_BBRBPC_19-C6_BBRBPC_21	3.79767	+	chr2	1886763	1887381	C1	123.68794	119.00702	1	1	0.05486	BBRBPC
chr2	1886894	1886900	C10_BBRBPC_17-C13_BBRBPC_1-C2_BBRBPC_14-C3_BBRBPC_12-C4_BBRBPC_15-C6_BBRBPC_15-C9_BBRBPC_6	Mp2g01610	-5035	-0.780677274433368	_C10_BBRBPC_17-C13_BBRBPC_1-C2_BBRBPC_14-C3_BBRBPC_12-C4_BBRBPC_15-C6_BBRBPC_15-C9_BBRBPC_6	8.41279	+	chr2	1886763	1887381	C1	124.18443	119.00702	1	1	0.06056	BBRBPC
chr2	1886894	1886901	C2_BBRBPC_18	Mp2g01610	-5034	-0.78060530583897	_C2_BBRBPC_18	9.72992	-	chr2	1886763	1887381	C1	124.18443	119.00702	1	1	0.06056	BBRBPC
chr2	1886894	1886901	C2_BZR_18	Mp2g01610	-5034	-0.78060530583897	_C2_BZR_18	3.79767	-	chr2	1886763	1887381	C1	124.18443	119.00702	1	1	0.06056	BZR
chr2	1886894	1886901	C4_BBRBPC_4	Mp2g01610	-5034	-0.78060530583897	_C4_BBRBPC_4	3.79767	+	chr2	1886763	1887381	C1	124.18443	119.00702	1	1	0.06056	BBRBPC
chr2	1886895	1886901	C2_C2H2_20	Mp2g01610	-5034	-0.78060530583897	_C2_C2H2_20	8.28529	-	chr2	1886763	1887381	C1	125.08172	119.00702	1	1	0.0708	C2H2
chr2	1886909	1886915	C10_NAC_9-C2_NAC_6-C4_NAC_7-C6_NAC_12-C7_NAC_1	Mp2g01610	-5020	-0.779596491257824	_C10_NAC_9-C2_NAC_6-C4_NAC_7-C6_NAC_12-C7_NAC_1	8.41279	+	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	NAC
chr2	1886909	1886916	C4_CAMTA_5	Mp2g01610	-5019	-0.77952434332479	_C4_CAMTA_5	3.79767	+	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	CAMTA
chr2	1886914	1886921	C4_MADS_4	Mp2g01610	-5014	-0.779163423764499	_C4_MADS_4	3.67017	-	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	MADS
chr2	1886914	1886921	C6_C2H2_61	Mp2g01610	-5014	-0.779163423764499	_C6_C2H2_61	3.79767	-	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	C2H2
chr2	1886931	1886937	C2_G2like_1-C4_G2like_2-C5_G2like_1-C6_G2like_1-C9_G2like_1	Mp2g01610	-4998	-0.778006461423508	_C2_G2like_1-C4_G2like_2-C5_G2like_1-C6_G2like_1-C9_G2like_1	8.28529	-	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	G2like
chr2	1886931	1886938	C2_C2H2_36	Mp2g01610	-4997	-0.777934048837779	_C2_C2H2_36	3.67017	-	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	C2H2
chr2	1886931	1886938	C2_LOBAS2_23	Mp2g01610	-4997	-0.777934048837779	_C2_LOBAS2_23	9.72992	-	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	LOBAS2
chr2	1886931	1886938	C4_WRKY_15	Mp2g01610	-4997	-0.777934048837779	_C4_WRKY_15	3.79767	+	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	WRKY
chr2	1886932	1886938	C10_LOBAS2_17-C2_LOBAS2_26-C4_LOBAS2_13-C5_LOBAS2_5-C6_LOBAS2_19-C9_LOBAS2_18	Mp2g01610	-4997	-0.777934048837779	_C10_LOBAS2_17-C2_LOBAS2_26-C4_LOBAS2_13-C5_LOBAS2_5-C6_LOBAS2_19-C9_LOBAS2_18	8.41279	-	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	LOBAS2
chr2	1886933	1886939	C4_LOBAS2_6-C9_LOBAS2_8	Mp2g01610	-4996	-0.777861624176242	_C4_LOBAS2_6-C9_LOBAS2_8	8.28529	-	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	LOBAS2
chr2	1886934	1886940	C10_LOBAS2_3-C13_LOBAS2_2-C2_LOBAS2_5-C4_LOBAS2_1-C6_LOBAS2_2	Mp2g01610	-4995	-0.777789187434867	_C10_LOBAS2_3-C13_LOBAS2_2-C2_LOBAS2_5-C4_LOBAS2_1-C6_LOBAS2_2	8.41279	-	chr2	1886763	1887381	C1	174.59981	180.1309	1	1	-0.04455	LOBAS2
chr2	1886949	1886955	C1_LOBAS2_6-C10_LOBAS2_21-C2_LOBAS2_30-C3_LOBAS2_15-C6_LOBAS2_26	Mp2g01610	-4980	-0.776701183988411	_C1_LOBAS2_6-C10_LOBAS2_21-C2_LOBAS2_30-C3_LOBAS2_15-C6_LOBAS2_26	8.54029	+	chr2	1886763	1887381	C1	165.69174	173.27209	1	1	-0.06387	LOBAS2
chr2	1886949	1886956	C4_CAMTA_5	Mp2g01610	-4979	-0.77662855342015	_C4_CAMTA_5	3.79767	+	chr2	1886763	1887381	C1	165.69174	173.27209	1	1	-0.06387	CAMTA
chr2	1886950	1886957	C2_AP2EREBP_81	Mp2g01610	-4978	-0.776555910703262	_C2_AP2EREBP_81	3.79767	+	chr2	1886763	1887381	C1	157.73968	165.7946	1	1	-0.07108	AP2EREBP
chr2	1886954	1886960	C11_C2H2_3-C2_C2H2_8-C6_C2H2_12-C9_C2H2_4	Mp2g01610	-4975	-0.776337909620175	_C11_C2H2_3-C2_C2H2_8-C6_C2H2_12-C9_C2H2_4	8.28529	-	chr2	1886763	1887381	C1	146.6576	138.6044	1	1	0.08048	C2H2
chr2	1886967	1886973	C10_FAR1_15-C2_FAR1_19-C4_FAR1_17-C6_FAR1_22	Mp2g01610	-4962	-0.775391971696612	_C10_FAR1_15-C2_FAR1_19-C4_FAR1_17-C6_FAR1_22	8.41279	+	chr2	1886763	1887381	C1	149.70594	146.36682	1	1	0.03216	FAR1
chr2	1886967	1886974	C2_NAC_8	Mp2g01610	-4961	-0.775319121829478	_C2_NAC_8	3.67017	+	chr2	1886763	1887381	C1	149.70594	146.36682	1	1	0.03216	NAC
chr2	1886968	1886974	C2_SBP_16-C4_SBP_14-C5_SBP_3-C6_SBP_19	Mp2g01610	-4961	-0.775319121829478	_C2_SBP_16-C4_SBP_14-C5_SBP_3-C6_SBP_19	8.41279	+	chr2	1886763	1887381	C1	149.70594	146.36682	1	1	0.03216	SBP
chr2	1886972	1886978	C4_G2like_10	Mp2g01610	-4957	-0.775027600098845	_C4_G2like_10	8.28529	+	chr2	1886763	1887381	C1	149.70594	146.36682	1	1	0.03216	G2like
chr2	1886984	1886990	C2_AP2EREBP_134-C4_AP2EREBP_103-C5_AP2EREBP_42-C6_AP2EREBP_164-C9_AP2EREBP_74	Mp2g01610	-4945	-0.77415185895471	_C2_AP2EREBP_134-C4_AP2EREBP_103-C5_AP2EREBP_42-C6_AP2EREBP_164-C9_AP2EREBP_74	8.28529	-	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	AP2EREBP
chr2	1886984	1886991	C4_C2C2YABBY_5	Mp2g01610	-4944	-0.774078800752519	_C4_C2C2YABBY_5	3.67017	-	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	C2C2YABBY
chr2	1886984	1886992	C2_AP2EREBP_77-C3_AP2EREBP_72	Mp2g01610	-4943	-0.77400573025821	_C2_AP2EREBP_77-C3_AP2EREBP_72	5.2423	-	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	AP2EREBP
chr2	1886985	1886992	C10_HSF_5	Mp2g01610	-4943	-0.77400573025821	_C10_HSF_5	3.79767	-	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	HSF
chr2	1886985	1886992	C4_AP2EREBP_37	Mp2g01610	-4943	-0.77400573025821	_C4_AP2EREBP_37	3.92517	-	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	AP2EREBP
chr2	1886986	1886993	C10_BES1_3-C5_BES1_2-C6_BES1_3	Mp2g01610	-4942	-0.773932647467645	_C10_BES1_3-C5_BES1_2-C6_BES1_3	3.92517	+	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	BES1
chr2	1886997	1887004	C6_NAC_5	Mp2g01610	-4931	-0.773127924033335	_C6_NAC_5	3.67017	-	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	NAC
chr2	1886998	1887004	C10_NAC_9-C2_NAC_6-C4_NAC_7-C6_NAC_12-C7_NAC_1	Mp2g01610	-4931	-0.773127924033335	_C10_NAC_9-C2_NAC_6-C4_NAC_7-C6_NAC_12-C7_NAC_1	8.41279	+	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	NAC
chr2	1886998	1887005	C4_CAMTA_5	Mp2g01610	-4930	-0.773054693364263	_C4_CAMTA_5	3.79767	+	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	CAMTA
chr2	1886998	1887005	C6_FHA_6	Mp2g01610	-4930	-0.773054693364263	_C6_FHA_6	3.67017	+	chr2	1886763	1887381	C1	154.88306	148.59013	1	1	0.05915	FHA
chr2	1887017	1887023	C2_Trihelix_56-C6_Trihelix_61	Mp2g01610	-4912	-0.771734425386769	_C2_Trihelix_56-C6_Trihelix_61	8.41279	+	chr2	1886763	1887381	C1	186.96481	185.02	1	1	0.01494	Trihelix
chr2	1887026	1887033	C2_bHLH_39	Mp2g01610	-4902	-0.770999205163941	_C2_bHLH_39	9.72992	+	chr2	1886763	1887381	C1	186.96481	185.02	1	1	0.01494	bHLH
chr2	1887027	1887034	C2_C2H2_38-C4_C2H2_31-C6_C2H2_46-C9_C2H2_17	Mp2g01610	-4901	-0.770925614638999	_C2_C2H2_38-C4_C2H2_31-C6_C2H2_46-C9_C2H2_17	3.79767	-	chr2	1886763	1887381	C1	186.96481	185.02	1	1	0.01494	C2H2
chr2	1887080	1887087	C4_MADS_1	Mp2g01610	-4848	-0.767007363949804	_C4_MADS_1	3.67017	-	chr2	1886763	1887381	C1	165.63732	164.35864	1	1	0.01106	MADS
chr2	1887084	1887090	C10_NLP_21-C13_NLP_6-C2_NLP_18-C3_NLP_16-C5_NLP_9-C6_NLP_19-C7_NLP_4	Mp2g01610	-4845	-0.766784515497859	_C10_NLP_21-C13_NLP_6-C2_NLP_18-C3_NLP_16-C5_NLP_9-C6_NLP_19-C7_NLP_4	8.41279	-	chr2	1886763	1887381	C1	165.63732	164.35864	1	1	0.01106	NLP
chr2	1887085	1887093	C10_NLP_6-C3_NLP_6	Mp2g01610	-4842	-0.766561552637531	_C10_NLP_6-C3_NLP_6	11.17455	-	chr2	1886763	1887381	C1	165.63732	164.35864	1	1	0.01106	NLP
chr2	1887098	1887105	C4_FAR1_24	Mp2g01610	-4830	-0.765668554759014	_C4_FAR1_24	3.79767	-	chr2	1886763	1887381	C1	165.63732	164.35864	1	1	0.01106	FAR1
chr2	1887104	1887111	C4_MADS_4	Mp2g01610	-4824	-0.765221366304981	_C4_MADS_4	3.67017	-	chr2	1886763	1887381	C1	165.63732	164.35864	1	1	0.01106	MADS
chr2	1887105	1887112	C4_MADS_1	Mp2g01610	-4823	-0.765146790108025	_C4_MADS_1	9.60242	-	chr2	1886763	1887381	C1	165.63732	164.35864	1	1	0.01106	MADS
chr2	1887119	1887126	C6_TCP_54	Mp2g01610	-4809	-0.764101376476229	_C6_TCP_54	3.92517	-	chr2	1886763	1887381	C1	148.62456	138.64019	1	1	0.09911	TCP
chr2	1887145	1887152	C3_TCP_18	Mp2g01610	-4783	-0.762153192303595	_C3_TCP_18	4.05267	+	chr2	1886763	1887381	C1	84.95937	82.02054	1	1	0.04974	TCP
chr2	1887146	1887153	C6_TCP_54	Mp2g01610	-4782	-0.762078087334639	_C6_TCP_54	3.92517	-	chr2	1886763	1887381	C1	84.95937	82.02054	1	1	0.04974	TCP
chr2	1887148	1887154	C1_TCP_36-C10_TCP_89-C11_TCP_10-C13_TCP_30-C2_TCP_80-C3_TCP_74-C4_TCP_87-C6_TCP_106-C9_TCP_46	Mp2g01610	-4781	-0.762002969375115	_C1_TCP_36-C10_TCP_89-C11_TCP_10-C13_TCP_30-C2_TCP_80-C3_TCP_74-C4_TCP_87-C6_TCP_106-C9_TCP_46	8.54029	-	chr2	1886763	1887381	C1	85.59186	82.02054	1	1	0.06022	TCP
chr2	1887148	1887155	C6_C2H2_61	Mp2g01610	-4780	-0.761927838420529	_C6_C2H2_61	3.79767	-	chr2	1886763	1887381	C1	85.59186	82.02054	1	1	0.06022	C2H2
chr2	1887151	1887158	C3_TCP_17-C4_TCP_29-C6_TCP_34-C9_TCP_18	Mp2g01610	-4777	-0.761702367541413	_C3_TCP_17-C4_TCP_29-C6_TCP_34-C9_TCP_18	3.79767	+	chr2	1886763	1887381	C1	85.59186	82.02054	1	1	0.06022	TCP
chr2	1887171	1887178	C3_AP2EREBP_175	Mp2g01610	-4757	-0.760196229455134	_C3_AP2EREBP_175	9.98492	+	chr2	1886763	1887381	C1	85.39198	81.82752	1	1	0.06024	AP2EREBP
chr2	1887172	1887178	C1_AP2EREBP_39-C10_AP2EREBP_141-C2_AP2EREBP_157-C3_AP2EREBP_139-C4_AP2EREBP_116-C5_AP2EREBP_49-C6_AP2EREBP_185-C9_AP2EREBP_85	Mp2g01610	-4757	-0.760196229455134	_C1_AP2EREBP_39-C10_AP2EREBP_141-C2_AP2EREBP_157-C3_AP2EREBP_139-C4_AP2EREBP_116-C5_AP2EREBP_49-C6_AP2EREBP_185-C9_AP2EREBP_85	8.66779	-	chr2	1886763	1887381	C1	85.39198	81.72983	1	1	0.06193	AP2EREBP
chr2	1887172	1887179	C2_AP2EREBP_6	Mp2g01610	-4756	-0.760120785264568	_C2_AP2EREBP_6	4.05267	-	chr2	1886763	1887381	C1	85.39198	81.72983	1	1	0.06193	AP2EREBP
chr2	1887172	1887179	C3_AP2EREBP_168	Mp2g01610	-4756	-0.760120785264568	_C3_AP2EREBP_168	4.05267	-	chr2	1886763	1887381	C1	85.39198	81.72983	1	1	0.06193	AP2EREBP
chr2	1887172	1887179	C3_bZIP_55-C6_bZIP_79	Mp2g01610	-4756	-0.760120785264568	_C3_bZIP_55-C6_bZIP_79	4.05267	-	chr2	1886763	1887381	C1	85.39198	81.72983	1	1	0.06193	bZIP
chr2	1887174	1887180	C10_CAMTA_6-C2_CAMTA_6-C3_CAMTA_5-C4_CAMTA_7-C5_CAMTA_3-C6_CAMTA_9-C9_CAMTA_3	Mp2g01610	-4755	-0.760045327965811	_C10_CAMTA_6-C2_CAMTA_6-C3_CAMTA_5-C4_CAMTA_7-C5_CAMTA_3-C6_CAMTA_9-C9_CAMTA_3	8.54029	-	chr2	1886763	1887381	C1	84.77817	81.46286	1	1	0.05635	CAMTA
chr2	1887175	1887182	C2_WRKY_19	Mp2g01610	-4753	-0.759894374025499	_C2_WRKY_19	3.79767	-	chr2	1886763	1887381	C1	81.53404	78.51421	1	1	0.05327	WRKY
chr2	1887185	1887192	C2_AP2EREBP_95	Mp2g01610	-4743	-0.759138816281167	_C2_AP2EREBP_95	3.92517	-	chr2	1886763	1887381	C1	64.93003	55.78514	1	1	0.21277	AP2EREBP
chr2	1887188	1887194	C1_AP2EREBP_24-C2_AP2EREBP_82	Mp2g01610	-4741	-0.758987546867619	_C1_AP2EREBP_24-C2_AP2EREBP_82	8.28529	-	chr2	1886763	1887381	C1	64.93003	55.78514	1	1	0.21277	AP2EREBP
chr2	1887192	1887198	C6_LOBAS2_6-C9_LOBAS2_7	Mp2g01610	-4737	-0.758684849882441	_C6_LOBAS2_6-C9_LOBAS2_7	8.41279	+	chr2	1886763	1887381	C1	64.93003	55.71615	1	1	0.2145	LOBAS2
chr2	1887201	1887208	C4_AP2EREBP_144	Mp2g01610	-4727	-0.757927183113329	_C4_AP2EREBP_144	3.67017	-	chr2	1886763	1887381	C1	55.39697	48.59951	1	1	0.18266	AP2EREBP
chr2	1887203	1887209	C10_C2C2YABBY_10-C13_C2C2YABBY_3-C2_C2C2YABBY_13-C4_C2C2YABBY_7-C5_C2C2YABBY_2-C6_C2C2YABBY_7-C9_C2C2YABBY_8	Mp2g01610	-4726	-0.75785134368558	_C10_C2C2YABBY_10-C13_C2C2YABBY_3-C2_C2C2YABBY_13-C4_C2C2YABBY_7-C5_C2C2YABBY_2-C6_C2C2YABBY_7-C9_C2C2YABBY_8	8.28529	+	chr2	1886763	1887381	C1	52.77094	45.36338	1	1	0.21062	C2C2YABBY
chr2	1887226	1887233	C4_MADS_4	Mp2g01610	-4702	-0.756027212973441	_C4_MADS_4	3.67017	+	chr2	1886763	1887381	C1	42.21231	39.19678	1	1	0.10249	MADS
chr2	1887241	1887248	C4_ND_7	Mp2g01610	-4687	-0.754883228252168	_C4_ND_7	3.67017	+	chr2	1886763	1887381	C1	41.99649	39.6701	1	1	0.07881	ND
chr2	1887243	1887250	C4_C2C2YABBY_5	Mp2g01610	-4685	-0.754730469023754	_C4_C2C2YABBY_5	3.67017	-	chr2	1886763	1887381	C1	41.86801	39.6701	1	1	0.07457	C2C2YABBY
chr2	1887279	1887286	C2_C2H2_36	Mp2g01610	-4649	-0.751971574736327	_C2_C2H2_36	3.67017	+	chr2	1886763	1887381	C1	67.84256	67.0239	1	1	0.01707	C2H2
chr2	1887279	1887286	C4_BBRBPC_5	Mp2g01610	-4649	-0.751971574736327	_C4_BBRBPC_5	3.67017	+	chr2	1886763	1887381	C1	67.84256	67.0239	1	1	0.01707	BBRBPC
chr2	1887283	1887290	C4_NAC_1	Mp2g01610	-4645	-0.751663946260987	_C4_NAC_1	3.67017	+	chr2	1886763	1887381	C1	67.84256	67.0239	1	1	0.01707	NAC
chr2	1887285	1887291	C10_NAC_9-C2_NAC_6-C4_NAC_7-C6_NAC_12-C7_NAC_1	Mp2g01610	-4644	-0.75158700508231	_C10_NAC_9-C2_NAC_6-C4_NAC_7-C6_NAC_12-C7_NAC_1	8.41279	+	chr2	1886763	1887381	C1	67.84256	67.0239	1	1	0.01707	NAC
chr2	1887285	1887292	C4_CAMTA_5	Mp2g01610	-4643	-0.751510050270041	_C4_CAMTA_5	9.72992	+	chr2	1886763	1887381	C1	67.84256	67.0239	1	1	0.01707	CAMTA
chr2	1887305	1887312	C2_G2like_11-C4_G2like_14-C6_G2like_7-C9_G2like_5	Mp2g01610	-4623	-0.749968083509403	_C2_G2like_11-C4_G2like_14-C6_G2like_7-C9_G2like_5	9.72992	+	chr2	1886763	1887381	C1	63.98001	60.72688	1	1	0.07322	G2like
chr2	1887305	1887312	C4_AP2EREBP_144	Mp2g01610	-4623	-0.749968083509403	_C4_AP2EREBP_144	3.67017	-	chr2	1886763	1887381	C1	63.98001	60.72688	1	1	0.07322	AP2EREBP
chr2	1887305	1887312	C6_C2C2gata_20	Mp2g01610	-4623	-0.749968083509403	_C6_C2C2gata_20	3.67017	+	chr2	1886763	1887381	C1	63.98001	60.72688	1	1	0.07322	C2C2gata
chr2	1887307	1887314	C3_bZIP_55-C6_bZIP_79	Mp2g01610	-4621	-0.749813585292938	_C3_bZIP_55-C6_bZIP_79	9.98492	+	chr2	1886763	1887381	C1	63.98001	60.72688	1	1	0.07322	bZIP
chr2	1887313	1887319	C2_RWPRK_7-C6_RWPRK_8	Mp2g01610	-4616	-0.749427099121749	_C2_RWPRK_7-C6_RWPRK_8	8.28529	-	chr2	1886763	1887381	C1	63.98001	60.72688	1	1	0.07322	RWPRK
