seqnames	start	end	width	strand	Peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTSS (log10)
chr2	10423732	10424027	296	*	tak1-hs-merge_peak_6190	Exon (Mp2g10220.1/Mp2g10220, exon 1 of 1)	3	10423939	10425893	1955	1	Mp2g10220	0	0
chr2	10427957	10428239	283	*	tak1-hs-merge_peak_6191	Exon (Mp2g10230.1/Mp2g10230, exon 9 of 9)	3	10423939	10425893	1955	1	Mp2g10220	4018	0.700530656978592
chr2	10436553	10439000	2448	*	tak1-hs-merge_peak_6192	Exon (Mp2g10230.1/Mp2g10230, exon 1 of 9)	3	10427903	10437211	9309	2	Mp2g10230	0	0
chr2	10439748	10440109	362	*	tak1-hs-merge_peak_6193	Distal Intergenic	3	10427903	10437211	9309	2	Mp2g10230	-2537	-0.548635059814752
chr2	10443817	10444596	780	*	tak1-hs-merge_peak_6194	Distal Intergenic	3	10427903	10437211	9309	2	Mp2g10230	-6606	-0.881156321075564
chr2	10454541	10454858	318	*	tak1-hs-merge_peak_6195	Exon (Mp2g10240.1/Mp2g10240, exon 1 of 15)	3	10447554	10454761	7208	2	Mp2g10240	0	0
chr2	10504683	10505300	618	*	tak1-hs-merge_peak_6196	Exon (Mp2g10260.1/Mp2g10260, exon 1 of 10)	3	10504850	10510395	5546	1	Mp2g10260	0	0
chr2	10509696	10509929	234	*	tak1-hs-merge_peak_6197	Exon (Mp2g10260.1/Mp2g10260, exon 10 of 10)	3	10504850	10510395	5546	1	Mp2g10260	4846	0.766858811021418
chr2	10510053	10510542	490	*	tak1-hs-merge_peak_6198	Exon (Mp2g10260.1/Mp2g10260, exon 10 of 10)	3	10504850	10510395	5546	1	Mp2g10260	5203	0.792601781164966
chr2	10512044	10512703	660	*	tak1-hs-merge_peak_6199	Distal Intergenic	3	10515924	10523109	7186	1	Mp2g10270	-3221	-0.625415352154408
chr2	10513125	10513870	746	*	tak1-hs-merge_peak_6200	Distal Intergenic	3	10515924	10523109	7186	1	Mp2g10270	-2054	-0.484869032720402
chr2	10515636	10516499	864	*	tak1-hs-merge_peak_6201	Exon (Mp2g10270.1/Mp2g10270, exon 1 of 10)	3	10515924	10523109	7186	1	Mp2g10270	0	0
chr2	10522201	10523454	1254	*	tak1-hs-merge_peak_6202	Exon (Mp2g10270.1/Mp2g10270, exon 10 of 10)	3	10528243	10531237	2995	1	Mp2g10280	-4789	-0.762603549566803
chr2	10523973	10524327	355	*	tak1-hs-merge_peak_6203	Distal Intergenic	3	10528243	10531237	2995	1	Mp2g10280	-3916	-0.691611874214416
chr2	10525458	10525854	397	*	tak1-hs-merge_peak_6204	Distal Intergenic	3	10528243	10531237	2995	1	Mp2g10280	-2389	-0.530071568837378
chr2	10543513	10543918	406	*	tak1-hs-merge_peak_6205	Distal Intergenic	3	10540223	10541332	1110	1	Mp2g10290	3290	0.632457292184724
chr2	10548327	10549110	784	*	tak1-hs-merge_peak_6206	Distal Intergenic	3	10549404	10551478	2075	2	Mp2g10300	2368	0.527372082827612
chr2	10551354	10552091	738	*	tak1-hs-merge_peak_6207	Exon (Mp2g10300.1/Mp2g10300, exon 1 of 1)	3	10549404	10551478	2075	2	Mp2g10300	0	0
chr2	10552537	10553380	844	*	tak1-hs-merge_peak_6208	Promoter	3	10549404	10551478	2075	2	Mp2g10300	-1059	-0.313656346618031
chr2	10556467	10556756	290	*	tak1-hs-merge_peak_6209	Distal Intergenic	3	10549404	10551478	2075	2	Mp2g10300	-4989	-0.777354313084209
chr2	10558101	10558341	241	*	tak1-hs-merge_peak_6210	Distal Intergenic	3	10549404	10551478	2075	2	Mp2g10300	-6623	-0.882125919770032
chr2	10585575	10586182	608	*	tak1-hs-merge_peak_6211	Promoter	3	10583575	10584855	1281	2	Mp2g10310	-720	-0.235528446907549
chr2	10588806	10589115	310	*	tak1-hs-merge_peak_6212	Promoter	3	10589192	10590906	1715	1	Mp2g10320	-77	-0.0322157032979816
chr2	10595809	10596272	464	*	tak1-hs-merge_peak_6213	Distal Intergenic	3	10598132	10600137	2006	1	Mp2g10330	-1860	-0.456366033129043
chr2	10597924	10598389	466	*	tak1-hs-merge_peak_6214	Exon (Mp2g10330.1/Mp2g10330, exon 1 of 1)	3	10598132	10600137	2006	1	Mp2g10330	0	0
chr2	10601448	10601586	139	*	tak1-hs-merge_peak_6215	Distal Intergenic	3	10601671	10603881	2211	2	Mp2g10340	2295	0.517855418930029
chr2	10601710	10602301	592	*	tak1-hs-merge_peak_6216	Exon (Mp2g10340.1/Mp2g10340, exon 4 of 4)	3	10601671	10603881	2211	2	Mp2g10340	1580	0.41161970596323
chr2	10615883	10616045	163	*	tak1-hs-merge_peak_6217	Distal Intergenic	3	10619547	10621082	1536	1	Mp2g10350	-3502	-0.653405490664501
chr2	10618085	10618317	233	*	tak1-hs-merge_peak_6218	Promoter	3	10619547	10621082	1536	1	Mp2g10350	-1230	-0.348304863048161
chr2	10619924	10620962	1039	*	tak1-hs-merge_peak_6219	Exon (Mp2g10350.1/Mp2g10350, exon 1 of 1)	3	10619547	10621082	1536	1	Mp2g10350	377	0.138933940256924
chr2	10629239	10630285	1047	*	tak1-hs-merge_peak_6220	Exon (Mp2g10360.1/Mp2g10360, exon 1 of 2)	3	10623411	10629481	6071	2	Mp2g10360	0	0
chr2	10668804	10669238	435	*	tak1-hs-merge_peak_6221	Distal Intergenic	3	10678667	10679893	1227	1	Mp2g10380	-9429	-1.01824266745791
chr2	10673258	10673936	679	*	tak1-hs-merge_peak_6222	Distal Intergenic	3	10678667	10679893	1227	1	Mp2g10380	-4731	-0.75823040845775
chr2	10682131	10682710	580	*	tak1-hs-merge_peak_6223	Exon (Mp2g10390.1/Mp2g10390, exon 1 of 4)	3	10680246	10682418	2173	2	Mp2g10390	0	0
chr2	10689090	10689696	607	*	tak1-hs-merge_peak_6224	Promoter	3	10685425	10688038	2614	2	Mp2g10400	-1052	-0.312177356439779
chr2	10697413	10697691	279	*	tak1-hs-merge_peak_6225	Distal Intergenic	3	10700317	10711792	11476	1	Mp2g10410	-2626	-0.55942779975949
chr2	10698723	10698996	274	*	tak1-hs-merge_peak_6226	Promoter	3	10700317	10711792	11476	1	Mp2g10410	-1321	-0.365675140455918
chr2	10743573	10743900	328	*	tak1-hs-merge_peak_6227	Exon (Mp2g10470.1/Mp2g10470, exon 1 of 5)	3	10743784	10747601	3818	1	Mp2g10470	0	0
chr2	10747015	10747932	918	*	tak1-hs-merge_peak_6228	Exon (Mp2g10470.1/Mp2g10470, exon 5 of 5)	3	10743784	10747601	3818	1	Mp2g10470	3231	0.626443025331295
chr2	10750085	10752139	2055	*	tak1-hs-merge_peak_6229	Exon (Mp2g10480.1/Mp2g10480, exon 1 of 14)	3	10751948	10760332	8385	1	Mp2g10480	0	0
chr2	10759535	10761993	2459	*	tak1-hs-merge_peak_6230	Exon (Mp2g10480.1/Mp2g10480, exon 14 of 14)	3	10763443	10765570	2128	2	Mp2g10490	3577	0.6605809124273
chr2	10765430	10765653	224	*	tak1-hs-merge_peak_6231	Exon (Mp2g10490.1/Mp2g10490, exon 1 of 2)	3	10763443	10765570	2128	2	Mp2g10490	0	0
chr2	10765790	10765937	148	*	tak1-hs-merge_peak_6232	Promoter	3	10763443	10765570	2128	2	Mp2g10490	-220	-0.0863598306747482
chr2	10770727	10771275	549	*	tak1-hs-merge_peak_6233	Exon (Mp2g10500.1/Mp2g10500, exon 1 of 7)	3	10767149	10770901	3753	2	Mp2g10500	0	0
chr2	10771556	10771873	318	*	tak1-hs-merge_peak_6234	Exon (Mp2g10510.1/Mp2g10510, exon 1 of 1)	3	10771718	10774743	3026	1	Mp2g10510	0	0
chr2	10777976	10778221	246	*	tak1-hs-merge_peak_6235	Distal Intergenic	3	10783806	10787930	4125	1	Mp2g10520	-5585	-0.818555779297803
chr2	10778429	10779337	909	*	tak1-hs-merge_peak_6236	Distal Intergenic	3	10783806	10787930	4125	1	Mp2g10520	-4469	-0.737907923374639
chr2	10783013	10784079	1067	*	tak1-hs-merge_peak_6237	Exon (Mp2g10520.1/Mp2g10520, exon 1 of 6)	3	10783806	10787930	4125	1	Mp2g10520	0	0
chr2	10794072	10794750	679	*	tak1-hs-merge_peak_6238	Intron (Mp2g10530.1/Mp2g10530, intron 3 of 9)	3	10790094	10790114	21	1	Mp2g10535	3978	0.697054892272574
chr2	10794983	10795686	704	*	tak1-hs-merge_peak_6239	Intron (Mp2g10530.1/Mp2g10530, intron 3 of 9)	3	10790094	10790114	21	1	Mp2g10535	4889	0.770041554319669
chr2	10796428	10797206	779	*	tak1-hs-merge_peak_6240	Exon (Mp2g10530.1/Mp2g10530, exon 4 of 10)	3	10790094	10790114	21	1	Mp2g10535	6334	0.865340905624584
chr2	10807848	10808370	523	*	tak1-hs-merge_peak_6241	Exon (Mp2g10540.2/Mp2g10540, exon 5 of 5)	3	10805993	10808076	2084	1	Mp2g10540	1855	0.455606112581867
chr2	10810304	10810690	387	*	tak1-hs-merge_peak_6242	Exon (Mp2g10550.1/Mp2g10550, exon 1 of 3)	3	10808799	10810477	1679	2	Mp2g10550	0	0
chr2	10811161	10811502	342	*	tak1-hs-merge_peak_6243	Promoter	3	10808799	10810477	1679	2	Mp2g10550	-684	-0.226342087163631
chr2	10814748	10815152	405	*	tak1-hs-merge_peak_6244	Exon (Mp2g10560.2/Mp2g10560, exon 1 of 6)	3	10815053	10820996	5944	1	Mp2g10560	0	0
chr2	10820115	10820479	365	*	tak1-hs-merge_peak_6245	Exon (Mp2g10560.1/Mp2g10560, exon 8 of 8)	3	10815053	10820996	5944	1	Mp2g10560	5062	0.782615932031604
chr2	10834925	10835079	155	*	tak1-hs-merge_peak_6246	Exon (Mp2g10570.1/Mp2g10570, exon 1 of 6)	3	10828518	10835001	6484	2	Mp2g10570	0	0
chr2	10847129	10848696	1568	*	tak1-hs-merge_peak_6247	Exon (Mp2g10580.1/Mp2g10580, exon 1 of 33)	3	10848438	10863472	15035	1	Mp2g10580	0	0
chr2	10863241	10863402	162	*	tak1-hs-merge_peak_6248	Exon (Mp2g10580.1/Mp2g10580, exon 33 of 33)	3	10873283	10878618	5336	1	Mp2g10590	-9881	-1.0366688103001
chr2	10864057	10864191	135	*	tak1-hs-merge_peak_6249	Distal Intergenic	3	10873283	10878618	5336	1	Mp2g10590	-9092	-1.00397724184554
chr2	10872973	10873119	147	*	tak1-hs-merge_peak_6250	Promoter	3	10873283	10878618	5336	1	Mp2g10590	-164	-0.0659529803138696
chr2	10886053	10886448	396	*	tak1-hs-merge_peak_6251	Exon (Mp2g10610.1/Mp2g10610, exon 1 of 3)	3	10884885	10886209	1325	2	Mp2g10610	0	0
chr2	10890254	10891338	1085	*	tak1-hs-merge_peak_6252	Exon (Mp2g10620.1/Mp2g10620, exon 8 of 8)	3	10884885	10886209	1325	2	Mp2g10610	-4045	-0.702861170572929
chr2	10891574	10891793	220	*	tak1-hs-merge_peak_6253	Exon (Mp2g10620.1/Mp2g10620, exon 8 of 8)	3	10884885	10886209	1325	2	Mp2g10610	-5365	-0.803798407989674
chr2	10899394	10902597	3204	*	tak1-hs-merge_peak_6254	Exon (Mp2g10620.1/Mp2g10620, exon 1 of 8)	3	10891127	10899708	8582	2	Mp2g10620	0	0
chr2	10905722	10905903	182	*	tak1-hs-merge_peak_6255	Distal Intergenic	3	10907907	10909471	1565	2	Mp2g10630	3568	0.659726095237792
chr2	10906115	10906425	311	*	tak1-hs-merge_peak_6256	Distal Intergenic	3	10907907	10909471	1565	2	Mp2g10630	3046	0.607025878434786
chr2	10908947	10910088	1142	*	tak1-hs-merge_peak_6257	Exon (Mp2g10630.1/Mp2g10630, exon 1 of 2)	3	10907907	10909471	1565	2	Mp2g10630	0	0
chr2	10910810	10911460	651	*	tak1-hs-merge_peak_6258	Exon (Mp2g10640.1/Mp2g10640, exon 1 of 3)	3	10910794	10913693	2900	1	Mp2g10640	16	0.00689370794790046
chr2	10913065	10913221	157	*	tak1-hs-merge_peak_6259	Exon (Mp2g10640.1/Mp2g10640, exon 3 of 3)	3	10910794	10913693	2900	1	Mp2g10640	2271	0.514680544124982
chr2	10913626	10914294	669	*	tak1-hs-merge_peak_6260	Exon (Mp2g10640.1/Mp2g10640, exon 3 of 3)	3	10910794	10913693	2900	1	Mp2g10640	2832	0.583425500406507
chr2	10914718	10916879	2162	*	tak1-hs-merge_peak_6261	Distal Intergenic	3	10910794	10913693	2900	1	Mp2g10640	3924	0.692318044259279
chr2	10925033	10925310	278	*	tak1-hs-merge_peak_6262	Exon (Mp2g10650.1/Mp2g10650, exon 4 of 4)	3	10925296	10928351	3056	2	Mp2g10650	3041	0.606488850442648
chr2	10927908	10929577	1670	*	tak1-hs-merge_peak_6263	Exon (Mp2g10650.1/Mp2g10650, exon 1 of 4)	3	10925296	10928351	3056	2	Mp2g10650	0	0
chr2	10931520	10932064	545	*	tak1-hs-merge_peak_6264	Distal Intergenic	3	10925296	10928351	3056	2	Mp2g10650	-3169	-0.620031895126297
chr2	10955809	10956114	306	*	tak1-hs-merge_peak_6265	Exon (Mp2g10690.1/Mp2g10690, exon 1 of 1)	3	10954607	10955932	1326	2	Mp2g10690	0	0
chr2	10966465	10966694	230	*	tak1-hs-merge_peak_6266	Exon (Mp2g10700.1/Mp2g10700, exon 5 of 5)	3	10963425	10966783	3359	1	Mp2g10700	3040	0.606381365110605
chr2	10967014	10967335	322	*	tak1-hs-merge_peak_6267	Downstream (<=300bp)	3	10963425	10966783	3359	1	Mp2g10700	3589	0.661718057694659
chr2	10972921	10973545	625	*	tak1-hs-merge_peak_6268	Exon (Mp2g10710.1/Mp2g10710, exon 1 of 1)	3	10973305	10975235	1931	1	Mp2g10710	0	0
chr2	10975075	10975761	687	*	tak1-hs-merge_peak_6269	Exon (Mp2g10710.1/Mp2g10710, exon 1 of 1)	3	10973305	10975235	1931	1	Mp2g10710	1770	0.442479769064449
chr2	10985797	10985991	195	*	tak1-hs-merge_peak_6270	Exon (Mp2g10730.1/Mp2g10730, exon 1 of 4)	3	10985920	10987938	2019	1	Mp2g10730	0	0
chr2	10995384	10996298	915	*	tak1-hs-merge_peak_6271	Exon (Mp2g10750.1/Mp2g10750, exon 1 of 8)	3	10996048	11000469	4422	1	Mp2g10750	0	0
chr2	10999724	11000802	1079	*	tak1-hs-merge_peak_6272	Exon (Mp2g10750.1/Mp2g10750, exon 8 of 8)	3	11002553	11005705	3153	1	Mp2g10760	-1751	-0.439490590389684
chr2	11000978	11001292	315	*	tak1-hs-merge_peak_6273	Promoter	3	11002553	11005705	3153	1	Mp2g10760	-1261	-0.35430056234536
chr2	11001913	11002246	334	*	tak1-hs-merge_peak_6274	Promoter	3	11002553	11005705	3153	1	Mp2g10760	-307	-0.116275587580544
chr2	11011574	11012047	474	*	tak1-hs-merge_peak_6275	Exon (Mp2g10780.1/Mp2g10780, exon 1 of 8)	3	11007989	11011726	3738	2	Mp2g10780	0	0
chr2	11012968	11013572	605	*	tak1-hs-merge_peak_6276	Promoter	3	11014444	11016964	2521	1	Mp2g10790	-872	-0.272305844402086
chr2	11014187	11014542	356	*	tak1-hs-merge_peak_6277	Exon (Mp2g10790.1/Mp2g10790, exon 1 of 4)	3	11014444	11016964	2521	1	Mp2g10790	0	0
chr2	11018243	11018556	314	*	tak1-hs-merge_peak_6278	Distal Intergenic	3	11014444	11016964	2521	1	Mp2g10790	3799	0.681150749932421
chr2	11018988	11019376	389	*	tak1-hs-merge_peak_6279	Distal Intergenic	3	11014444	11016964	2521	1	Mp2g10790	4544	0.74382322160375
chr2	11024638	11025484	847	*	tak1-hs-merge_peak_6280	Exon (Mp2g10800.1/Mp2g10800, exon 1 of 4)	3	11022276	11024917	2642	2	Mp2g10800	0	0
chr2	11028501	11028920	420	*	tak1-hs-merge_peak_6281	Distal Intergenic	3	11022276	11024917	2642	2	Mp2g10800	-3584	-0.661244608959334
chr2	11029205	11030023	819	*	tak1-hs-merge_peak_6282	Distal Intergenic	3	11022276	11024917	2642	2	Mp2g10800	-4288	-0.723291446477584
chr2	11054226	11054804	579	*	tak1-hs-merge_peak_6283	Exon (Mp2g10830.1/Mp2g10830, exon 1 of 17)	3	11054666	11064340	9675	1	Mp2g10830	0	0
chr2	11064860	11065226	367	*	tak1-hs-merge_peak_6284	Distal Intergenic	3	11054666	11064340	9675	1	Mp2g10830	10194	1.04898530257071
chr2	11081229	11081629	401	*	tak1-hs-merge_peak_6285	Exon (Mp2g10850.1/Mp2g10850, exon 1 of 1)	3	11079111	11081648	2538	2	Mp2g10850	19	0.00817418400642636
chr2	11082476	11082596	121	*	tak1-hs-merge_peak_6286	Promoter	3	11079111	11081648	2538	2	Mp2g10850	-828	-0.261976191397813
chr2	11083253	11083374	122	*	tak1-hs-merge_peak_6287	Distal Intergenic	3	11079111	11081648	2538	2	Mp2g10850	-1605	-0.415807727635543
chr2	11086771	11087737	967	*	tak1-hs-merge_peak_6288	Exon (Mp2g10860.1/Mp2g10860, exon 4 of 5)	3	11085152	11091026	5875	2	Mp2g10860	3289	0.632356046239073
chr2	11090988	11093214	2227	*	tak1-hs-merge_peak_6289	Exon (Mp2g10860.1/Mp2g10860, exon 1 of 5)	3	11085152	11091026	5875	2	Mp2g10860	0	0
chr2	11117282	11117494	213	*	tak1-hs-merge_peak_6290	Exon (Mp2g10880.1/Mp2g10880, exon 1 of 12)	3	11112466	11117399	4934	2	Mp2g10880	0	0
chr2	11135839	11135987	149	*	tak1-hs-merge_peak_6291	Distal Intergenic	3	11139871	11142568	2698	1	Mp2g10890	-3884	-0.688775655272845
chr2	11138986	11139563	578	*	tak1-hs-merge_peak_6292	Promoter	3	11139871	11142568	2698	1	Mp2g10890	-308	-0.116607743988248
chr2	11141793	11142207	415	*	tak1-hs-merge_peak_6293	Exon (Mp2g10890.1/Mp2g10890, exon 2 of 2)	3	11139871	11142568	2698	1	Mp2g10890	1922	0.465680211598278
chr2	11144535	11145112	578	*	tak1-hs-merge_peak_6294	Distal Intergenic	3	11139871	11142568	2698	1	Mp2g10890	4664	0.753123244681713
chr2	11145793	11149267	3475	*	tak1-hs-merge_peak_6295	Distal Intergenic	3	11149485	11153125	3641	2	Mp2g10900	3858	0.686457510469112
chr2	11152968	11154801	1834	*	tak1-hs-merge_peak_6296	Exon (Mp2g10900.1/Mp2g10900, exon 1 of 7)	3	11149485	11153125	3641	2	Mp2g10900	0	0
chr2	11168420	11168757	338	*	tak1-hs-merge_peak_6297	Distal Intergenic	3	11175505	11178767	3263	2	Mp2g10910	10010	1.04178731897175
chr2	11178450	11180507	2058	*	tak1-hs-merge_peak_6298	Exon (Mp2g10910.1/Mp2g10910, exon 1 of 6)	3	11175505	11178767	3263	2	Mp2g10910	0	0
chr2	11184279	11184513	235	*	tak1-hs-merge_peak_6299	Distal Intergenic	3	11175505	11178767	3263	2	Mp2g10910	-5512	-0.813714391881145
chr2	11185385	11185703	319	*	tak1-hs-merge_peak_6300	Distal Intergenic	3	11175505	11178767	3263	2	Mp2g10910	-6618	-0.881840968324927
chr2	11187415	11188258	844	*	tak1-hs-merge_peak_6301	Distal Intergenic	3	11175505	11178767	3263	2	Mp2g10910	-8648	-0.984437294796076
chr2	11206443	11206852	410	*	tak1-hs-merge_peak_6302	Promoter	3	11204491	11206436	1946	2	Mp2g10930	-7	-0.00302947055361796
chr2	11220737	11221712	976	*	tak1-hs-merge_peak_6303	Exon (Mp2g10950.2/Mp2g10950, exon 1 of 8)	3	11215496	11221078	5583	2	Mp2g10950	0	0
chr2	11223117	11223334	218	*	tak1-hs-merge_peak_6304	Distal Intergenic	3	11215496	11221078	5583	2	Mp2g10950	-2039	-0.482730700079943
chr2	11227295	11227512	218	*	tak1-hs-merge_peak_6305	Exon (Mp2g10960.1/Mp2g10960, exon 1 of 2)	3	11223490	11227444	3955	2	Mp2g10960	0	0
chr2	11241106	11241241	136	*	tak1-hs-merge_peak_6306	Distal Intergenic	3	11244724	11244744	21	2	Mp2g10975	3503	0.653501946962933
chr2	11244849	11246823	1975	*	tak1-hs-merge_peak_6307	Exon (Mp2g10970.1/Mp2g10970, exon 1 of 5)	3	11242864	11246300	3437	2	Mp2g10970	0	0
chr2	11250484	11251058	575	*	tak1-hs-merge_peak_6308	Promoter	3	11246676	11249767	3092	2	Mp2g10980	-717	-0.234770295160917
chr2	11265515	11265682	168	*	tak1-hs-merge_peak_6309	Promoter	3	11266377	11267078	702	1	Mp2g10990	-695	-0.229169702539101
chr2	11267666	11268166	501	*	tak1-hs-merge_peak_6310	Promoter	3	11266377	11267078	702	1	Mp2g10990	1289	0.359645792674543
chr2	11272591	11273491	901	*	tak1-hs-merge_peak_6311	Exon (Mp2g11000.1/Mp2g11000, exon 1 of 3)	3	11270315	11272995	2681	2	Mp2g11000	0	0
chr2	11274222	11274521	300	*	tak1-hs-merge_peak_6312	Promoter	3	11270315	11273147	2833	2	Mp2g11010	-1075	-0.317018101048112
chr2	11275728	11276002	275	*	tak1-hs-merge_peak_6313	Distal Intergenic	3	11270315	11273147	2833	2	Mp2g11010	-2581	-0.554004321011903
chr2	11276426	11278190	1765	*	tak1-hs-merge_peak_6314	Distal Intergenic	3	11270315	11273147	2833	2	Mp2g11010	-3279	-0.631342286483933
chr2	11282342	11283619	1278	*	tak1-hs-merge_peak_6315	Exon (Mp2g11020.1/Mp2g11020, exon 1 of 37)	3	11283349	11298327	14979	1	Mp2g11020	0	0
chr2	11299157	11299965	809	*	tak1-hs-merge_peak_6316	Exon (Mp2g11030.1/Mp2g11030, exon 1 of 9)	3	11298859	11302829	3971	1	Mp2g11030	298	0.11327469246435
chr2	11301661	11302144	484	*	tak1-hs-merge_peak_6317	Exon (Mp2g11030.1/Mp2g11030, exon 8 of 9)	3	11298859	11302829	3971	1	Mp2g11030	2802	0.580012112529424
chr2	11311514	11312854	1341	*	tak1-hs-merge_peak_6318	Exon (Mp2g11040.1/Mp2g11040, exon 1 of 16)	3	11302980	11311812	8833	2	Mp2g11040	0	0
chr2	11313138	11313414	277	*	tak1-hs-merge_peak_6319	Promoter	3	11302980	11311812	8833	2	Mp2g11040	-1326	-0.36660971039243
chr2	11333713	11334770	1058	*	tak1-hs-merge_peak_6320	Exon (Mp2g11050.1/Mp2g11050, exon 1 of 6)	3	11334350	11337738	3389	1	Mp2g11050	0	0
chr2	11353734	11354277	544	*	tak1-hs-merge_peak_6321	Exon (Mp2g11060.1/Mp2g11060, exon 1 of 13)	3	11344053	11353904	9852	2	Mp2g11060	0	0
chr2	11362659	11363615	957	*	tak1-hs-merge_peak_6322	Exon (Mp2g11070.1/Mp2g11070, exon 1 of 3)	3	11361985	11363380	1396	2	Mp2g11070	0	0
chr2	11365206	11367411	2206	*	tak1-hs-merge_peak_6323	Distal Intergenic	3	11361985	11363380	1396	2	Mp2g11070	-1826	-0.45117215751254
chr2	11370072	11370223	152	*	tak1-hs-merge_peak_6324	Distal Intergenic	3	11361985	11363380	1396	2	Mp2g11070	-6692	-0.886039275566442
chr2	11370469	11370796	328	*	tak1-hs-merge_peak_6325	Distal Intergenic	3	11361985	11363380	1396	2	Mp2g11070	-7089	-0.907894835416283
chr2	11371037	11371389	353	*	tak1-hs-merge_peak_6326	Distal Intergenic	3	11378817	11382828	4012	1	Mp2g11080	-7428	-0.925724526936063
chr2	11371525	11374066	2542	*	tak1-hs-merge_peak_6327	Distal Intergenic	3	11378817	11382828	4012	1	Mp2g11080	-4751	-0.759743367597725
chr2	11377283	11377651	369	*	tak1-hs-merge_peak_6328	Promoter	3	11378817	11382828	4012	1	Mp2g11080	-1166	-0.335658452289302
chr2	11377831	11379303	1473	*	tak1-hs-merge_peak_6329	Exon (Mp2g11080.1/Mp2g11080, exon 1 of 2)	3	11378817	11382828	4012	1	Mp2g11080	0	0
chr2	11383627	11384397	771	*	tak1-hs-merge_peak_6330	Exon (Mp2g11090.1/Mp2g11090, exon 1 of 1)	3	11383097	11384720	1624	1	Mp2g11090	530	0.184691430817599
chr2	11384771	11385597	827	*	tak1-hs-merge_peak_6331	Exon (Mp2g11100.1/Mp2g11100, exon 1 of 1)	3	11385195	11386671	1477	1	Mp2g11100	0	0
chr2	11386188	11386321	134	*	tak1-hs-merge_peak_6332	Exon (Mp2g11100.1/Mp2g11100, exon 1 of 1)	3	11385195	11386671	1477	1	Mp2g11100	993	0.299507298700488
chr2	11391255	11391445	191	*	tak1-hs-merge_peak_6333	Exon (Mp2g11110.1/Mp2g11110, exon 1 of 3)	3	11389239	11391275	2037	2	Mp2g11110	0	0
chr2	11393766	11393890	125	*	tak1-hs-merge_peak_6334	Distal Intergenic	3	11395649	11400407	4759	1	Mp2g11120	-1759	-0.440751700479185
chr2	11394760	11395212	453	*	tak1-hs-merge_peak_6335	Promoter	3	11395649	11400407	4759	1	Mp2g11120	-437	-0.157456768134226
chr2	11401826	11402585	760	*	tak1-hs-merge_peak_6336	Exon (Mp2g11130.1/Mp2g11130, exon 1 of 10)	3	11402512	11406209	3698	1	Mp2g11130	0	0
chr2	11407478	11407910	433	*	tak1-hs-merge_peak_6337	Exon (Mp2g11140.1/Mp2g11140, exon 5 of 5)	3	11402512	11406209	3698	1	Mp2g11130	4966	0.775683249026044
chr2	11413163	11413357	195	*	tak1-hs-merge_peak_6338	Exon (Mp2g11140.1/Mp2g11140, exon 1 of 5)	3	11407323	11413201	5879	2	Mp2g11140	0	0
chr2	11415762	11415891	130	*	tak1-hs-merge_peak_6339	Distal Intergenic	3	11407323	11413201	5879	2	Mp2g11140	-2561	-0.551571973674254
chr2	11416029	11416573	545	*	tak1-hs-merge_peak_6340	Distal Intergenic	3	11407323	11413201	5879	2	Mp2g11140	-2828	-0.582971929104806
chr2	11416731	11416910	180	*	tak1-hs-merge_peak_6341	Distal Intergenic	3	11407323	11413201	5879	2	Mp2g11140	-3530	-0.656098202012832
chr2	11427317	11427467	151	*	tak1-hs-merge_peak_6342	Exon (Mp2g11150.1/Mp2g11150, exon 1 of 2)	3	11422504	11427342	4839	2	Mp2g11150	0	0
chr2	11439109	11439335	227	*	tak1-hs-merge_peak_6343	Promoter	3	11440141	11442744	2604	1	Mp2g11170	-806	-0.256717745977487
chr2	11440021	11440547	527	*	tak1-hs-merge_peak_6344	Exon (Mp2g11170.1/Mp2g11170, exon 1 of 1)	3	11440141	11442744	2604	1	Mp2g11170	0	0
chr2	11459507	11460819	1313	*	tak1-hs-merge_peak_6345	Distal Intergenic	3	11461739	11466651	4913	2	Mp2g11180	5832	0.834547857680949
chr2	11466143	11468050	1908	*	tak1-hs-merge_peak_6346	Exon (Mp2g11180.1/Mp2g11180, exon 1 of 4)	3	11461739	11466651	4913	2	Mp2g11180	0	0
chr2	11472725	11473889	1165	*	tak1-hs-merge_peak_6347	Distal Intergenic	3	11461739	11466651	4913	2	Mp2g11180	-6074	-0.849665055478733
chr2	11479343	11480530	1188	*	tak1-hs-merge_peak_6348	Distal Intergenic	3	11488651	11490939	2289	1	Mp2g11190	-8121	-0.960042455726842
chr2	11482986	11483622	637	*	tak1-hs-merge_peak_6349	Distal Intergenic	3	11488651	11490939	2289	1	Mp2g11190	-5029	-0.780245283865353
chr2	11483930	11484258	329	*	tak1-hs-merge_peak_6350	Distal Intergenic	3	11488651	11490939	2289	1	Mp2g11190	-4393	-0.731830420288162
chr2	11484906	11485077	172	*	tak1-hs-merge_peak_6351	Distal Intergenic	3	11488651	11490939	2289	1	Mp2g11190	-3574	-0.66029616027073
chr2	11487620	11488070	451	*	tak1-hs-merge_peak_6352	Promoter	3	11488651	11490939	2289	1	Mp2g11190	-581	-0.198931869932209
chr2	11497940	11499142	1203	*	tak1-hs-merge_peak_6353	Exon (Mp2g11200.1/Mp2g11200, exon 1 of 17)	3	11492470	11498375	5906	2	Mp2g11200	0	0
