site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id	site1_TF	site2_TF
12	67708471	67708479	C1_E2FDP_1	1.40774	-	12	67708565	67708571	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89482	+	86	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708492	67708500	C1_E2FDP_1	1.53325	-	12	67708510	67708516	C2_AP2EREBP_3-C3_AP2EREBP_24	1.71563	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708492	67708500	C1_E2FDP_1	1.53325	-	12	67708565	67708571	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89482	+	65	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708512	67708520	C1_E2FDP_1	1.7236	+	12	67708565	67708571	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89482	+	45	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708512	67708520	C1_E2FDP_1	1.7236	+	12	67708620	67708626	C2_AP2EREBP_3-C3_AP2EREBP_24	2.31209	+	100	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708526	67708534	C1_E2FDP_1	1.7236	-	12	67708565	67708571	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89482	+	31	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708526	67708534	C1_E2FDP_1	1.7236	-	12	67708620	67708626	C2_AP2EREBP_3-C3_AP2EREBP_24	2.31209	+	86	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708567	67708575	C1_E2FDP_1	1.93528	+	12	67708620	67708626	C2_AP2EREBP_3-C3_AP2EREBP_24	2.31209	+	45	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708567	67708575	C1_E2FDP_1	1.93528	+	12	67708662	67708668	C2_AP2EREBP_3-C3_AP2EREBP_24	2.99947	+	87	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708644	67708652	C1_E2FDP_1	3.07756	-	12	67708662	67708668	C2_AP2EREBP_3-C3_AP2EREBP_24	2.99947	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708664	67708672	C1_E2FDP_1	2.99947	+	12	67708755	67708761	C2_AP2EREBP_3-C3_AP2EREBP_24	2.55144	+	83	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708716	67708724	C1_E2FDP_1	3.03862	-	12	67708755	67708761	C2_AP2EREBP_3-C3_AP2EREBP_24	2.55144	+	31	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
12	67708737	67708745	C1_E2FDP_1	3.09439	-	12	67708755	67708761	C2_AP2EREBP_3-C3_AP2EREBP_24	2.55144	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981577	981585	C1_E2FDP_1	2.11422	-	4	981616	981622	C2_AP2EREBP_3-C3_AP2EREBP_24	1.95349	-	31	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981577	981585	C1_E2FDP_1	2.11422	-	4	981638	981644	C2_AP2EREBP_3-C3_AP2EREBP_24	2.70023	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981577	981585	C1_E2FDP_1	2.11422	-	4	981672	981678	C2_AP2EREBP_3-C3_AP2EREBP_24	2.79716	-	87	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981612	981620	C1_E2FDP_1	1.95349	-	4	981638	981644	C2_AP2EREBP_3-C3_AP2EREBP_24	2.70023	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981612	981620	C1_E2FDP_1	1.95349	-	4	981672	981678	C2_AP2EREBP_3-C3_AP2EREBP_24	2.79716	-	52	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981612	981620	C1_E2FDP_1	1.95349	-	4	981694	981700	C2_AP2EREBP_3-C3_AP2EREBP_24	3.31887	-	74	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981634	981642	C1_E2FDP_1	2.70023	-	4	981672	981678	C2_AP2EREBP_3-C3_AP2EREBP_24	2.79716	-	30	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981634	981642	C1_E2FDP_1	2.70023	-	4	981694	981700	C2_AP2EREBP_3-C3_AP2EREBP_24	3.31887	-	52	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981634	981642	C1_E2FDP_1	2.70023	-	4	981729	981735	C2_AP2EREBP_3-C3_AP2EREBP_24	3.35788	-	87	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981668	981676	C1_E2FDP_1	2.78524	-	4	981694	981700	C2_AP2EREBP_3-C3_AP2EREBP_24	3.31887	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981668	981676	C1_E2FDP_1	2.78524	-	4	981729	981735	C2_AP2EREBP_3-C3_AP2EREBP_24	3.35788	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981668	981676	C1_E2FDP_1	2.78524	-	4	981751	981757	C2_AP2EREBP_3-C3_AP2EREBP_24	2.88873	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981725	981733	C1_E2FDP_1	3.35788	-	4	981751	981757	C2_AP2EREBP_3-C3_AP2EREBP_24	2.88873	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981725	981733	C1_E2FDP_1	3.35788	-	4	981787	981793	C2_AP2EREBP_3-C3_AP2EREBP_24	2.54987	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981725	981733	C1_E2FDP_1	3.35788	-	4	981809	981815	C2_AP2EREBP_3-C3_AP2EREBP_24	2.47817	-	76	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981747	981755	C1_E2FDP_1	2.88873	-	4	981787	981793	C2_AP2EREBP_3-C3_AP2EREBP_24	2.54987	-	32	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981747	981755	C1_E2FDP_1	2.88873	-	4	981809	981815	C2_AP2EREBP_3-C3_AP2EREBP_24	2.47817	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
4	981783	981791	C1_E2FDP_1	2.54987	-	4	981809	981815	C2_AP2EREBP_3-C3_AP2EREBP_24	2.47817	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066348	1066356	C1_E2FDP_1	1.6734	+	5	1066367	1066373	C2_AP2EREBP_3-C3_AP2EREBP_24	1.6734	-	11	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066348	1066356	C1_E2FDP_1	1.6734	+	5	1066388	1066394	C2_AP2EREBP_3-C3_AP2EREBP_24	1.65811	-	32	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066348	1066356	C1_E2FDP_1	1.6734	+	5	1066423	1066429	C2_AP2EREBP_3-C3_AP2EREBP_24	1.41876	-	67	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066348	1066356	C1_E2FDP_1	1.6734	+	5	1066443	1066449	C2_AP2EREBP_3-C3_AP2EREBP_24	1.43063	-	87	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066404	1066412	C1_E2FDP_1	1.65821	+	5	1066423	1066429	C2_AP2EREBP_3-C3_AP2EREBP_24	1.41876	-	11	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066404	1066412	C1_E2FDP_1	1.65821	+	5	1066443	1066449	C2_AP2EREBP_3-C3_AP2EREBP_24	1.43063	-	31	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066404	1066412	C1_E2FDP_1	1.65821	+	5	1066498	1066504	C2_AP2EREBP_3-C3_AP2EREBP_24	1.38826	-	86	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066459	1066467	C1_E2FDP_1	1.15467	+	5	1066498	1066504	C2_AP2EREBP_3-C3_AP2EREBP_24	1.38826	-	31	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066459	1066467	C1_E2FDP_1	1.15467	+	5	1066551	1066557	C2_AP2EREBP_3-C3_AP2EREBP_24	1.90692	-	84	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	1066514	1066522	C1_E2FDP_1	1.66064	+	5	1066551	1066557	C2_AP2EREBP_3-C3_AP2EREBP_24	1.90692	-	29	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875177	2875185	C1_E2FDP_1	2.60544	+	5	2875216	2875222	C2_AP2EREBP_3-C3_AP2EREBP_24	2.45755	-	31	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875177	2875185	C1_E2FDP_1	2.60544	+	5	2875236	2875242	C2_AP2EREBP_3-C3_AP2EREBP_24	2.40928	-	51	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875212	2875220	C1_E2FDP_1	2.45755	-	5	2875236	2875242	C2_AP2EREBP_3-C3_AP2EREBP_24	2.40928	-	16	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875212	2875220	C1_E2FDP_1	2.45755	-	5	2875290	2875296	C2_AP2EREBP_3-C3_AP2EREBP_24	2.55116	-	70	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875212	2875220	C1_E2FDP_1	2.45755	-	5	2875312	2875318	C2_AP2EREBP_3-C3_AP2EREBP_24	2.33318	-	92	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875232	2875240	C1_E2FDP_1	2.39063	-	5	2875290	2875296	C2_AP2EREBP_3-C3_AP2EREBP_24	2.55116	-	50	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875232	2875240	C1_E2FDP_1	2.39063	-	5	2875312	2875318	C2_AP2EREBP_3-C3_AP2EREBP_24	2.33318	-	72	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875251	2875259	C1_E2FDP_1	2.48027	+	5	2875290	2875296	C2_AP2EREBP_3-C3_AP2EREBP_24	2.55116	-	31	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875251	2875259	C1_E2FDP_1	2.48027	+	5	2875312	2875318	C2_AP2EREBP_3-C3_AP2EREBP_24	2.33318	-	53	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875286	2875294	C1_E2FDP_1	2.58208	-	5	2875312	2875318	C2_AP2EREBP_3-C3_AP2EREBP_24	2.33318	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875286	2875294	C1_E2FDP_1	2.58208	-	5	2875367	2875373	C2_AP2EREBP_3-C3_AP2EREBP_24	3.13641	-	73	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875286	2875294	C1_E2FDP_1	2.58208	-	5	2875389	2875395	C2_AP2EREBP_3-C3_AP2EREBP_24	2.70697	-	95	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875308	2875316	C1_E2FDP_1	2.33318	-	5	2875367	2875373	C2_AP2EREBP_3-C3_AP2EREBP_24	3.13641	-	51	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875308	2875316	C1_E2FDP_1	2.33318	-	5	2875389	2875395	C2_AP2EREBP_3-C3_AP2EREBP_24	2.70697	-	73	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875328	2875336	C1_E2FDP_1	2.69457	+	5	2875367	2875373	C2_AP2EREBP_3-C3_AP2EREBP_24	3.13641	-	31	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875328	2875336	C1_E2FDP_1	2.69457	+	5	2875389	2875395	C2_AP2EREBP_3-C3_AP2EREBP_24	2.70697	-	53	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875363	2875371	C1_E2FDP_1	3.13641	-	5	2875389	2875395	C2_AP2EREBP_3-C3_AP2EREBP_24	2.70697	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875405	2875413	C1_E2FDP_1	2.68649	+	5	2875502	2875508	C2_AP2EREBP_3-C3_AP2EREBP_24	2.46411	-	89	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875461	2875469	C1_E2FDP_1	2.08857	+	5	2875502	2875508	C2_AP2EREBP_3-C3_AP2EREBP_24	2.46411	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875461	2875469	C1_E2FDP_1	2.08857	+	5	2875567	2875573	C2_AP2EREBP_3-C3_AP2EREBP_24	2.24149	-	98	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875498	2875506	C1_E2FDP_1	2.46411	-	5	2875567	2875573	C2_AP2EREBP_3-C3_AP2EREBP_24	2.24149	-	61	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875527	2875535	C1_E2FDP_1	2.39091	+	5	2875567	2875573	C2_AP2EREBP_3-C3_AP2EREBP_24	2.24149	-	32	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875604	2875612	C1_E2FDP_1	2.10329	+	5	2875702	2875708	C2_AP2EREBP_3-C3_AP2EREBP_24	1.40237	-	90	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875658	2875666	C1_E2FDP_1	1.41034	-	5	2875702	2875708	C2_AP2EREBP_3-C3_AP2EREBP_24	1.40237	-	36	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	2875676	2875684	C1_E2FDP_1	1.41034	-	5	2875702	2875708	C2_AP2EREBP_3-C3_AP2EREBP_24	1.40237	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145304	65145312	C1_E2FDP_1	2.49924	+	5	65145389	65145395	C2_AP2EREBP_3-C3_AP2EREBP_24	1.84084	+	77	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145326	65145334	C1_E2FDP_1	2.22601	+	5	65145389	65145395	C2_AP2EREBP_3-C3_AP2EREBP_24	1.84084	+	55	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145340	65145348	C1_E2FDP_1	2.22601	-	5	65145389	65145395	C2_AP2EREBP_3-C3_AP2EREBP_24	1.84084	+	41	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145357	65145365	C1_E2FDP_1	2.16748	+	5	65145389	65145395	C2_AP2EREBP_3-C3_AP2EREBP_24	1.84084	+	24	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145371	65145379	C1_E2FDP_1	2.33738	-	5	65145389	65145395	C2_AP2EREBP_3-C3_AP2EREBP_24	1.84084	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145413	65145421	C1_E2FDP_1	1.64276	+	5	65145501	65145507	C2_AP2EREBP_3-C3_AP2EREBP_24	1.0402	+	80	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145447	65145455	C1_E2FDP_1	1.57341	+	5	65145501	65145507	C2_AP2EREBP_3-C3_AP2EREBP_24	1.0402	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145469	65145477	C1_E2FDP_1	1.47157	+	5	65145501	65145507	C2_AP2EREBP_3-C3_AP2EREBP_24	1.0402	+	24	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145469	65145477	C1_E2FDP_1	1.47157	+	5	65145557	65145563	C2_AP2EREBP_3-C3_AP2EREBP_24	1.08903	+	80	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145483	65145491	C1_E2FDP_1	1.47157	-	5	65145501	65145507	C2_AP2EREBP_3-C3_AP2EREBP_24	1.0402	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145483	65145491	C1_E2FDP_1	1.47157	-	5	65145557	65145563	C2_AP2EREBP_3-C3_AP2EREBP_24	1.08903	+	66	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145503	65145511	C1_E2FDP_1	1.04779	+	5	65145557	65145563	C2_AP2EREBP_3-C3_AP2EREBP_24	1.08903	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145581	65145589	C1_E2FDP_1	1.45442	+	5	65145669	65145675	C2_AP2EREBP_3-C3_AP2EREBP_24	1.26418	+	80	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145595	65145603	C1_E2FDP_1	1.01633	-	5	65145669	65145675	C2_AP2EREBP_3-C3_AP2EREBP_24	1.26418	+	66	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145615	65145623	C1_E2FDP_1	1.41028	+	5	65145669	65145675	C2_AP2EREBP_3-C3_AP2EREBP_24	1.26418	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145637	65145645	C1_E2FDP_1	1.41028	+	5	65145669	65145675	C2_AP2EREBP_3-C3_AP2EREBP_24	1.26418	+	24	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145637	65145645	C1_E2FDP_1	1.41028	+	5	65145725	65145731	C2_AP2EREBP_3-C3_AP2EREBP_24	0.86115	+	80	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145651	65145659	C1_E2FDP_1	1.41028	-	5	65145669	65145675	C2_AP2EREBP_3-C3_AP2EREBP_24	1.26418	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145651	65145659	C1_E2FDP_1	1.41028	-	5	65145725	65145731	C2_AP2EREBP_3-C3_AP2EREBP_24	0.86115	+	66	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145671	65145679	C1_E2FDP_1	1.25945	+	5	65145725	65145731	C2_AP2EREBP_3-C3_AP2EREBP_24	0.86115	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145693	65145701	C1_E2FDP_1	1.25945	+	5	65145725	65145731	C2_AP2EREBP_3-C3_AP2EREBP_24	0.86115	+	24	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65145707	65145715	C1_E2FDP_1	1.25945	-	5	65145725	65145731	C2_AP2EREBP_3-C3_AP2EREBP_24	0.86115	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480545	65480553	C1_E2FDP_1	1.22015	+	5	65480564	65480570	C2_AP2EREBP_3-C3_AP2EREBP_24	1.22015	+	11	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480717	65480725	C1_E2FDP_1	2.19744	+	5	65480743	65480749	C2_AP2EREBP_3-C3_AP2EREBP_24	2.21858	-	18	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480717	65480725	C1_E2FDP_1	2.19744	+	5	65480778	65480784	C2_AP2EREBP_3-C3_AP2EREBP_24	2.21858	+	53	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480717	65480725	C1_E2FDP_1	2.19744	+	5	65480800	65480806	C2_AP2EREBP_3-C3_AP2EREBP_24	2.09252	-	75	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480759	65480767	C1_E2FDP_1	2.21858	+	5	65480778	65480784	C2_AP2EREBP_3-C3_AP2EREBP_24	2.21858	+	11	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480759	65480767	C1_E2FDP_1	2.21858	+	5	65480800	65480806	C2_AP2EREBP_3-C3_AP2EREBP_24	2.09252	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480759	65480767	C1_E2FDP_1	2.21858	+	5	65480836	65480842	C2_AP2EREBP_3-C3_AP2EREBP_24	2.04325	+	69	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480759	65480767	C1_E2FDP_1	2.21858	+	5	65480858	65480864	C2_AP2EREBP_3-C3_AP2EREBP_24	2.07474	-	91	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480780	65480788	C1_E2FDP_1	2.22866	+	5	65480800	65480806	C2_AP2EREBP_3-C3_AP2EREBP_24	2.09252	-	12	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480780	65480788	C1_E2FDP_1	2.22866	+	5	65480836	65480842	C2_AP2EREBP_3-C3_AP2EREBP_24	2.04325	+	48	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480780	65480788	C1_E2FDP_1	2.22866	+	5	65480858	65480864	C2_AP2EREBP_3-C3_AP2EREBP_24	2.07474	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480816	65480824	C1_E2FDP_1	2.04325	+	5	65480836	65480842	C2_AP2EREBP_3-C3_AP2EREBP_24	2.04325	+	12	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480816	65480824	C1_E2FDP_1	2.04325	+	5	65480858	65480864	C2_AP2EREBP_3-C3_AP2EREBP_24	2.07474	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480816	65480824	C1_E2FDP_1	2.04325	+	5	65480894	65480900	C2_AP2EREBP_3-C3_AP2EREBP_24	1.3874	+	70	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480816	65480824	C1_E2FDP_1	2.04325	+	5	65480916	65480922	C2_AP2EREBP_3-C3_AP2EREBP_24	1.48251	-	92	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480838	65480846	C1_E2FDP_1	2.04325	+	5	65480858	65480864	C2_AP2EREBP_3-C3_AP2EREBP_24	2.07474	-	12	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480838	65480846	C1_E2FDP_1	2.04325	+	5	65480894	65480900	C2_AP2EREBP_3-C3_AP2EREBP_24	1.3874	+	48	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480838	65480846	C1_E2FDP_1	2.04325	+	5	65480916	65480922	C2_AP2EREBP_3-C3_AP2EREBP_24	1.48251	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480854	65480862	C1_E2FDP_1	2.07474	-	5	65480894	65480900	C2_AP2EREBP_3-C3_AP2EREBP_24	1.3874	+	32	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480854	65480862	C1_E2FDP_1	2.07474	-	5	65480916	65480922	C2_AP2EREBP_3-C3_AP2EREBP_24	1.48251	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480854	65480862	C1_E2FDP_1	2.07474	-	5	65480952	65480958	C2_AP2EREBP_3-C3_AP2EREBP_24	1.63701	+	90	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480874	65480882	C1_E2FDP_1	1.52833	+	5	65480894	65480900	C2_AP2EREBP_3-C3_AP2EREBP_24	1.3874	+	12	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480874	65480882	C1_E2FDP_1	1.52833	+	5	65480916	65480922	C2_AP2EREBP_3-C3_AP2EREBP_24	1.48251	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480874	65480882	C1_E2FDP_1	1.52833	+	5	65480952	65480958	C2_AP2EREBP_3-C3_AP2EREBP_24	1.63701	+	70	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480874	65480882	C1_E2FDP_1	1.52833	+	5	65480974	65480980	C2_AP2EREBP_3-C3_AP2EREBP_24	1.44311	-	92	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480896	65480904	C1_E2FDP_1	1.3874	+	5	65480916	65480922	C2_AP2EREBP_3-C3_AP2EREBP_24	1.48251	-	12	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480896	65480904	C1_E2FDP_1	1.3874	+	5	65480952	65480958	C2_AP2EREBP_3-C3_AP2EREBP_24	1.63701	+	48	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480896	65480904	C1_E2FDP_1	1.3874	+	5	65480974	65480980	C2_AP2EREBP_3-C3_AP2EREBP_24	1.44311	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480896	65480904	C1_E2FDP_1	1.3874	+	5	65480988	65480994	C2_AP2EREBP_3-C3_AP2EREBP_24	1.6479	+	84	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65480952	65480958	C2_AP2EREBP_3-C3_AP2EREBP_24	1.63701	+	12	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65480974	65480980	C2_AP2EREBP_3-C3_AP2EREBP_24	1.44311	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65480988	65480994	C2_AP2EREBP_3-C3_AP2EREBP_24	1.6479	+	48	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65481008	65481014	C2_AP2EREBP_3-C3_AP2EREBP_24	1.79571	-	68	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65481038	65481044	C2_AP2EREBP_3-C3_AP2EREBP_24	1.91932	+	98	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65480974	65480980	C2_AP2EREBP_3-C3_AP2EREBP_24	1.44311	-	12	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65480988	65480994	C2_AP2EREBP_3-C3_AP2EREBP_24	1.6479	+	26	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65481008	65481014	C2_AP2EREBP_3-C3_AP2EREBP_24	1.79571	-	46	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65481038	65481044	C2_AP2EREBP_3-C3_AP2EREBP_24	1.91932	+	76	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65481060	65481066	C2_AP2EREBP_3-C3_AP2EREBP_24	2.05964	-	98	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
5	65480990	65480998	C1_E2FDP_1	1.6479	+	5	65481008	65481014	C2_AP2EREBP_3-C3_AP2EREBP_24	1.79571	-	10	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
